timestamp,ph,turb,temp,gas,result,confidence,turbDev,phDev,gasDev,errors
2026-05-17T15:59:58.427Z,6.63,298.6,,26.5,⚠️  Adulterated — Water Dilution,Medium,28.7,0.33,4.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T15:59:59.429Z,6.63,299.4,,26.5,⚠️  Adulterated — Water Dilution,Medium,29.1,0.33,4.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:00.453Z,6.63,300.2,29.87,26.5,⚠️  Adulterated — Water Dilution,Medium,29.4,0.33,4.5,none
2026-05-17T16:00:01.432Z,6.63,301,,26.6,⚠️  Adulterated — Water Dilution,Medium,29.7,0.33,4.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:02.434Z,6.63,301.8,,26.6,⚠️  Adulterated — Water Dilution,Medium,30.1,0.33,4.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:03.557Z,6.63,302.6,29.87,26.5,⚠️  Adulterated — Water Dilution,Medium,30.4,0.33,4.5,none
2026-05-17T16:00:04.933Z,6.63,303.4,29.88,26.6,⚠️  Adulterated — Water Dilution,Medium,30.8,0.33,4.5,none
2026-05-17T16:00:05.935Z,6.63,304.2,29.88,26.6,⚠️  Adulterated — Water Dilution,Medium,31.1,0.33,4.5,none
2026-05-17T16:00:06.937Z,6.63,305,29.88,26.6,⚠️  Adulterated — Water Dilution,Medium,31.5,0.33,4.5,none
2026-05-17T16:00:07.939Z,6.62,306,29.88,26.7,⚠️  Adulterated — Water Dilution,Medium,31.9,0.32,4.4,none
2026-05-17T16:00:08.940Z,6.62,307,29.88,26.7,⚠️  Adulterated — Water Dilution,Medium,32.3,0.32,4.4,none
2026-05-17T16:00:09.942Z,6.62,308,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,32.8,0.32,4.4,none
2026-05-17T16:00:10.943Z,6.63,309.2,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,33.3,0.33,4.4,none
2026-05-17T16:00:11.945Z,6.63,310.4,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,33.8,0.33,4.4,none
2026-05-17T16:00:12.947Z,6.63,311.6,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,34.3,0.33,4.4,none
2026-05-17T16:00:13.949Z,6.63,312.6,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,34.7,0.33,4.4,none
2026-05-17T16:00:14.949Z,6.63,313.4,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,35.1,0.33,4.4,none
2026-05-17T16:00:15.952Z,6.62,314,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,35.3,0.32,4.4,none
2026-05-17T16:00:16.954Z,6.62,314.6,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,35.6,0.32,4.4,none
2026-05-17T16:00:17.955Z,6.62,315.2,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,35.9,0.32,4.4,none
2026-05-17T16:00:18.957Z,6.62,316,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,36.2,0.32,4.4,none
2026-05-17T16:00:19.958Z,6.62,316.8,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,36.6,0.32,4.4,none
2026-05-17T16:00:20.960Z,6.62,317.6,29.87,26.7,⚠️  Adulterated — Water Dilution,Medium,36.9,0.32,4.4,none
2026-05-17T16:00:21.961Z,6.62,318.4,29.87,26.8,⚠️  Adulterated — Water Dilution,Medium,37.2,0.32,4.4,none
2026-05-17T16:00:22.963Z,6.62,319.2,29.87,26.8,⚠️  Adulterated — Water Dilution,Medium,37.6,0.32,4.4,none
2026-05-17T16:00:23.965Z,6.61,320,29.87,26.8,⚠️  Adulterated — Water Dilution,Medium,37.9,0.31,4.4,none
2026-05-17T16:00:24.966Z,6.61,321,29.87,26.9,⚠️  Adulterated — Water Dilution,Medium,38.4,0.31,4.3,none
2026-05-17T16:00:25.968Z,6.61,322,29.86,26.8,⚠️  Adulterated — Water Dilution,Medium,38.8,0.31,4.4,none
2026-05-17T16:00:26.473Z,6.61,323,,26.7,⚠️  Adulterated — Water Dilution,Medium,39.2,0.31,4.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:27.475Z,6.61,324,,26.7,⚠️  Adulterated — Water Dilution,Medium,39.7,0.31,4.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:28.974Z,6.61,325,29.86,26.8,⚠️  Adulterated — Water Dilution,Medium,40.1,0.31,4.4,none
2026-05-17T16:00:29.974Z,6.61,326.2,29.85,26.9,⚠️  Adulterated — Water Dilution,Medium,40.6,0.31,4.3,none
2026-05-17T16:00:30.976Z,6.61,327.4,29.85,26.9,⚠️  Adulterated — Water Dilution,Medium,41.1,0.31,4.3,none
2026-05-17T16:00:31.977Z,6.61,328.6,29.85,27,⚠️  Adulterated — Water Dilution,Medium,41.6,0.31,4.2,none
2026-05-17T16:00:32.980Z,6.61,329.8,29.86,27.3,⚠️  Adulterated — Water Dilution,Medium,42.2,0.31,4,none
2026-05-17T16:00:33.980Z,6.61,331,29.86,27.7,⚠️  Adulterated — Water Dilution,Medium,42.7,0.31,3.8,none
2026-05-17T16:00:34.983Z,6.61,332,29.87,27.9,⚠️  Adulterated — Water Dilution,Medium,43.1,0.31,3.7,none
2026-05-17T16:00:35.984Z,6.61,333,29.87,27.9,⚠️  Adulterated — Water Dilution,Medium,43.5,0.31,3.7,none
2026-05-17T16:00:36.986Z,6.61,334.2,29.86,28,⚠️  Adulterated — Water Dilution,Medium,44.1,0.31,3.6,none
2026-05-17T16:00:37.987Z,6.61,335.4,29.85,27.8,⚠️  Adulterated — Water Dilution,Medium,44.6,0.31,3.8,none
2026-05-17T16:00:38.989Z,6.61,336.6,29.83,27.6,⚠️  Adulterated — Water Dilution,Medium,45.1,0.31,3.9,none
2026-05-17T16:00:39.992Z,6.61,337.8,29.82,27.5,⚠️  Adulterated — Water Dilution,Medium,45.6,0.31,4,none
2026-05-17T16:00:40.992Z,6.61,338.8,29.82,27.6,⚠️  Adulterated — Water Dilution,Medium,46,0.31,3.9,none
2026-05-17T16:00:41.994Z,6.61,339.8,29.83,27.7,⚠️  Adulterated — Water Dilution,Medium,46.5,0.31,3.8,none
2026-05-17T16:00:42.830Z,6.61,339.8,,27.7,⚠️  Adulterated — Water Dilution,Medium,46.5,0.31,3.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:43.997Z,6.61,340,29.83,27.7,⚠️  Adulterated — Water Dilution,Medium,46.6,0.31,3.8,none
2026-05-17T16:00:44.998Z,6.61,340.2,29.85,27.7,⚠️  Adulterated — Water Dilution,Medium,46.6,0.31,3.8,none
2026-05-17T16:00:46.000Z,6.61,340.8,29.86,27.7,⚠️  Adulterated — Water Dilution,Medium,46.9,0.31,3.8,none
2026-05-17T16:00:47.001Z,6.61,341.4,29.87,27.7,⚠️  Adulterated — Water Dilution,Medium,47.2,0.31,3.8,none
2026-05-17T16:00:47.746Z,6.61,343,,27.9,⚠️  Adulterated — Water Dilution,Medium,47.8,0.31,3.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:48.509Z,6.61,344.6,,28.1,⚠️  Adulterated — Water Dilution,Medium,48.5,0.31,3.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:49.510Z,6.61,346.2,,28.4,⚠️  Adulterated — Water Dilution,Medium,49.2,0.31,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:50.513Z,6.61,347.6,,28.6,⚠️  Adulterated — Water Dilution,Medium,49.8,0.31,3.2,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:51.581Z,6.61,348.8,,28.6,⚠️  Adulterated — Water Dilution,Medium,50.3,0.31,3.2,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:52.516Z,6.6,349.6,,28.6,⚠️  Adulterated — Water Dilution,Medium,50.7,0.3,3.2,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:53.517Z,6.6,350,,28.7,⚠️  Adulterated — Water Dilution,Medium,50.9,0.3,3.2,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:55.015Z,6.6,350.4,29.87,28.7,⚠️  Adulterated — Water Dilution,Medium,51,0.3,3.2,none
2026-05-17T16:00:56.018Z,6.6,350.8,29.88,28.6,⚠️  Adulterated — Water Dilution,Medium,51.2,0.3,3.3,none
2026-05-17T16:00:57.019Z,6.6,351.4,29.88,28.7,⚠️  Adulterated — Water Dilution,Medium,51.5,0.3,3.2,none
2026-05-17T16:00:57.524Z,6.6,352.4,,28.6,⚠️  Adulterated — Water Dilution,Medium,51.9,0.3,3.3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:00:58.548Z,6.59,353.2,29.88,28.4,⚠️  Adulterated — Water Dilution,Medium,52.2,0.29,3.4,none
2026-05-17T16:01:00.024Z,6.59,353.8,29.86,28.3,⚠️  Adulterated — Water Dilution,Medium,52.5,0.29,3.4,none
2026-05-17T16:01:01.025Z,6.58,354.6,29.85,28.4,⚠️  Adulterated — Water Dilution,Medium,52.8,0.28,3.4,none
2026-05-17T16:01:02.027Z,6.58,355.2,29.85,28.4,⚠️  Adulterated — Water Dilution,Medium,53.1,0.28,3.4,none
2026-05-17T16:01:03.028Z,6.58,355.8,29.83,28.5,⚠️  Adulterated — Water Dilution,Medium,53.4,0.28,3.3,none
2026-05-17T16:01:04.030Z,6.58,356.8,29.82,28.6,⚠️  Adulterated — Water Dilution,Medium,53.8,0.28,3.2,none
2026-05-17T16:01:05.032Z,6.58,358,29.83,28.5,⚠️  Adulterated — Water Dilution,Medium,54.3,0.28,3.3,none
2026-05-17T16:01:06.033Z,6.58,358.8,29.83,28.4,⚠️  Adulterated — Water Dilution,Medium,54.7,0.28,3.4,none
2026-05-17T16:01:07.035Z,6.58,359.8,29.83,28.4,⚠️  Adulterated — Water Dilution,Medium,55.1,0.28,3.4,none
2026-05-17T16:01:08.037Z,6.57,360.6,29.83,28.4,⚠️  Adulterated — Water Dilution,Medium,55.4,0.27,3.4,none
2026-05-17T16:01:09.038Z,6.57,361.4,29.85,28.3,⚠️  Adulterated — Water Dilution,Medium,55.8,0.27,3.4,none
2026-05-17T16:01:10.039Z,6.57,362.2,29.83,28.4,⚠️  Adulterated — Water Dilution,Medium,56.1,0.27,3.4,none
2026-05-17T16:01:11.042Z,6.57,363.2,29.83,28.4,⚠️  Adulterated — Water Dilution,Medium,56.6,0.27,3.4,none
2026-05-17T16:01:12.044Z,6.57,364.2,29.83,28.4,⚠️  Adulterated — Water Dilution,Medium,57,0.27,3.4,none
2026-05-17T16:01:13.044Z,6.57,365.2,29.83,28.4,⚠️  Adulterated — Water Dilution,Medium,57.4,0.27,3.4,none
2026-05-17T16:01:14.047Z,6.57,366.2,29.82,28.4,⚠️  Adulterated — Water Dilution,Medium,57.8,0.27,3.4,none
2026-05-17T16:01:15.048Z,6.57,367,29.82,28.3,⚠️  Adulterated — Water Dilution,Medium,58.2,0.27,3.4,none
2026-05-17T16:01:16.050Z,6.57,367.6,29.83,28.3,⚠️  Adulterated — Water Dilution,Medium,58.4,0.27,3.5,none
2026-05-17T16:01:17.051Z,6.57,367.8,29.82,28.2,⚠️  Adulterated — Water Dilution,Medium,58.5,0.27,3.5,none
2026-05-17T16:01:18.053Z,6.57,368.2,29.83,28.1,⚠️  Adulterated — Water Dilution,Medium,58.7,0.27,3.6,none
2026-05-17T16:01:18.558Z,6.57,368.6,,28.1,⚠️  Adulterated — Water Dilution,Medium,58.9,0.27,3.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:19.560Z,6.57,369.2,,28.1,⚠️  Adulterated — Water Dilution,Medium,59.1,0.27,3.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:21.058Z,6.57,370.2,29.83,28.1,⚠️  Adulterated — Water Dilution,Medium,59.6,0.27,3.6,none
2026-05-17T16:01:22.313Z,6.54,371,,28.2,❌ Adulterated — Detergent,Medium,59.9,0.24,3.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:23.422Z,6.53,372,,28.3,❌ Adulterated — Detergent,Medium,60.3,0.23,3.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:24.530Z,6.51,373,,28.3,❌ Adulterated — Detergent,Medium,60.8,0.21,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:25.637Z,6.49,373.4,,28.4,⚠️  Adulterated — Water Dilution,Low,60.9,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:26.745Z,6.47,373.6,,28.4,⚠️  Adulterated — Water Dilution,Low,61,0.17,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:27.852Z,6.48,374.2,,28.4,⚠️  Adulterated — Water Dilution,Low,61.3,0.18,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:28.961Z,6.48,374.6,,28.4,⚠️  Adulterated — Water Dilution,Low,61.5,0.18,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:30.068Z,6.48,375,,28.4,⚠️  Adulterated — Water Dilution,Low,61.6,0.18,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:31.176Z,6.48,376.2,,28.4,⚠️  Adulterated — Water Dilution,Low,62.2,0.18,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:32.284Z,6.48,377.2,,28.4,⚠️  Adulterated — Water Dilution,Low,62.6,0.18,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:33.392Z,6.48,378,,28.4,⚠️  Adulterated — Water Dilution,Low,62.9,0.18,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:34.501Z,6.49,378.8,,28.4,⚠️  Adulterated — Water Dilution,Low,63.3,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:35.610Z,6.49,379.8,,28.4,⚠️  Adulterated — Water Dilution,Low,63.7,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:36.719Z,6.49,382.2,,28.4,⚠️  Adulterated — Water Dilution,Low,64.7,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:37.828Z,6.49,386.4,,28.4,⚠️  Adulterated — Water Dilution,Low,66.6,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:38.936Z,6.49,391.4,,28.4,⚠️  Adulterated — Water Dilution,Low,68.7,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:40.045Z,6.49,397.2,,28.4,⚠️  Adulterated — Water Dilution,Low,71.2,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:41.153Z,6.49,405.4,,28.4,⚠️  Adulterated — Water Dilution,Low,74.7,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:42.261Z,6.49,413.4,,28.4,⚠️  Adulterated — Water Dilution,Low,78.2,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:43.368Z,6.49,420.6,,28.4,⚠️  Adulterated — Water Dilution,Low,81.3,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:44.476Z,6.49,427.8,,28.4,⚠️  Adulterated — Water Dilution,Low,84.4,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:45.584Z,6.49,434.4,,28.4,⚠️  Adulterated — Water Dilution,Low,87.2,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:46.691Z,6.49,438.4,,28.4,⚠️  Adulterated — Water Dilution,Low,89,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:47.800Z,6.49,441.4,,28.4,⚠️  Adulterated — Water Dilution,Low,90.3,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:48.907Z,6.49,443.4,,28.4,⚠️  Adulterated — Water Dilution,Low,91.1,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:50.016Z,6.49,444.8,,28.4,⚠️  Adulterated — Water Dilution,Low,91.7,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:51.125Z,6.49,446.2,,28.4,⚠️  Adulterated — Water Dilution,Low,92.3,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:52.234Z,6.49,447.6,,28.5,⚠️  Adulterated — Water Dilution,Low,92.9,0.19,3.3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:53.343Z,6.49,448.4,,28.5,⚠️  Adulterated — Water Dilution,Low,93.3,0.19,3.3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:54.452Z,6.49,449.4,,28.5,⚠️  Adulterated — Water Dilution,Low,93.7,0.19,3.3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:55.561Z,6.49,450.2,,28.5,⚠️  Adulterated — Water Dilution,Low,94.1,0.19,3.3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:56.669Z,6.49,450.8,,28.4,⚠️  Adulterated — Water Dilution,Low,94.3,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:57.777Z,6.49,451.2,,28.4,⚠️  Adulterated — Water Dilution,Low,94.5,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:58.885Z,6.49,451.8,,28.4,⚠️  Adulterated — Water Dilution,Low,94.7,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:01:59.992Z,6.49,452.2,,28.4,⚠️  Adulterated — Water Dilution,Low,94.9,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:01.100Z,6.49,452.6,,28.4,⚠️  Adulterated — Water Dilution,Low,95.1,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:02.207Z,6.49,452.8,,28.4,⚠️  Adulterated — Water Dilution,Low,95.2,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:03.315Z,6.49,453.2,,28.3,⚠️  Adulterated — Water Dilution,Low,95.3,0.19,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:04.423Z,6.49,453.4,,28.3,⚠️  Adulterated — Water Dilution,Low,95.4,0.19,3.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:05.532Z,6.49,453.8,,28.2,⚠️  Adulterated — Water Dilution,Low,95.6,0.19,3.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:06.641Z,6.49,454.2,,28.1,⚠️  Adulterated — Water Dilution,Low,95.8,0.19,3.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:07.749Z,6.49,454.6,,28,⚠️  Adulterated — Water Dilution,Low,95.9,0.19,3.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:08.858Z,6.49,454.6,,27.9,⚠️  Adulterated — Water Dilution,Low,95.9,0.19,3.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:09.967Z,6.48,454.6,,27.9,⚠️  Adulterated — Water Dilution,Low,95.9,0.18,3.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:11.076Z,6.48,454.2,,27.8,⚠️  Adulterated — Water Dilution,Low,95.8,0.18,3.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:12.184Z,6.48,453.8,,27.8,⚠️  Adulterated — Water Dilution,Low,95.6,0.18,3.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:13.293Z,6.48,453.4,,27.9,⚠️  Adulterated — Water Dilution,Low,95.4,0.18,3.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:14.401Z,6.48,453.2,,28.1,⚠️  Adulterated — Water Dilution,Low,95.3,0.18,3.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:15.509Z,6.48,453,,28.4,⚠️  Adulterated — Water Dilution,Low,95.3,0.18,3.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:16.616Z,6.49,453.2,,28.6,⚠️  Adulterated — Water Dilution,Low,95.3,0.19,3.3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:17.724Z,6.49,453.4,,28.6,⚠️  Adulterated — Water Dilution,Low,95.4,0.19,3.2,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:18.832Z,6.49,454,,28.8,⚠️  Adulterated — Water Dilution,Low,95.7,0.19,3.1,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:19.940Z,6.49,454.4,,28.8,⚠️  Adulterated — Water Dilution,Low,95.9,0.19,3.1,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:21.047Z,6.49,454.8,,28.8,⚠️  Adulterated — Water Dilution,Low,96,0.19,3.1,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:22.156Z,6.48,455,,28.9,⚠️  Adulterated — Water Dilution,Low,96.1,0.18,3.1,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:23.265Z,6.48,455.2,,29,⚠️  Adulterated — Water Dilution,Low,96.2,0.18,3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:24.374Z,6.48,455,,28.9,⚠️  Adulterated — Water Dilution,Low,96.1,0.18,3.1,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:25.483Z,6.48,455.4,,29,⚠️  Adulterated — Water Dilution,Low,96.3,0.18,3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:26.592Z,6.48,455.6,,29.2,⚠️  Adulterated — Water Dilution,Low,96.4,0.18,2.9,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:27.700Z,6.48,455.8,,29.2,⚠️  Adulterated — Water Dilution,Low,96.5,0.18,2.9,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:28.809Z,6.48,456,,29.5,⚠️  Adulterated — Water Dilution,Low,96.6,0.18,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:29.917Z,6.48,456.4,,29.8,⚠️  Adulterated — Water Dilution,Low,96.7,0.18,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:31.025Z,6.48,456.2,,29.8,⚠️  Adulterated — Water Dilution,Low,96.6,0.18,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:32.132Z,6.49,456.2,,29.9,⚠️  Adulterated — Water Dilution,Low,96.6,0.19,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:33.239Z,6.48,456.2,,30,⚠️  Adulterated — Water Dilution,Low,96.6,0.18,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:34.347Z,6.49,456.2,,30,⚠️  Adulterated — Water Dilution,Low,96.6,0.19,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:35.456Z,6.49,456.2,,30,⚠️  Adulterated — Water Dilution,Low,96.6,0.19,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:36.564Z,6.49,456.4,,30.1,⚠️  Adulterated — Water Dilution,Low,96.7,0.19,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:37.671Z,6.5,456.6,,30.1,❌ Adulterated — Detergent,Medium,96.8,0.2,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:38.779Z,6.5,456.6,,30,❌ Adulterated — Detergent,Medium,96.8,0.2,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:39.888Z,6.5,456.6,,29.8,❌ Adulterated — Detergent,Medium,96.8,0.2,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:40.997Z,6.5,456.4,,29.6,❌ Adulterated — Detergent,Medium,96.7,0.2,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:42.106Z,6.5,456.2,,29.4,❌ Adulterated — Detergent,Medium,96.6,0.2,2.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:43.215Z,6.5,456.2,,29.4,❌ Adulterated — Detergent,Medium,96.6,0.2,2.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:44.323Z,6.5,456.2,,29.5,❌ Adulterated — Detergent,Medium,96.6,0.2,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:45.433Z,6.5,456.2,,29.7,❌ Adulterated — Detergent,Medium,96.6,0.2,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:46.540Z,6.5,456.4,,29.8,❌ Adulterated — Detergent,Medium,96.7,0.2,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:47.647Z,6.5,456.2,,29.6,❌ Adulterated — Detergent,Medium,96.6,0.2,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:48.755Z,6.5,455.8,,29.4,❌ Adulterated — Detergent,Medium,96.5,0.2,2.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
